Date;file;Day;Month;Year;Hour;Minute;Second;TFSD_avian;TFSD_human
2022-06-01 00:40:00;Basamba\SWIFT14_20220601_004000.wav;1;6;2022;0;40;0;0.26;0.61
2022-06-01 00:40:00;Basamba\SWIFT15_20220601_004000.wav;1;6;2022;0;40;0;0.46;0.26
2022-06-01 00:40:00;Basamba\SWIFT11_20220601_004000.wav;1;6;2022;0;40;0;0.2;0.77
2022-06-01 00:40:00;Basamba\SWIFT17_20220601_004000.wav;1;6;2022;0;40;0;0.33;0.54
2022-06-01 00:40:00;Basamba\SWIFT20_20220601_004000.wav;1;6;2022;0;40;0;0.3;0.68
2022-06-01 00:40:00;Basamba\SWIFT7_20220601_004000.wav;1;6;2022;0;40;0;0.38;0.4
2022-06-01 00:40:00;Basamba\SWIFT12_20220601_004000.wav;1;6;2022;0;40;0;0.43;0.49
2022-06-01 00:40:00;Basamba\SWIFT9_20220601_004000.wav;1;6;2022;0;40;0;0.09;0.85
2022-06-01 00:40:00;Basamba\SWIFT 02_20220601_004000.wav;1;6;2022;0;40;0;0.16;0.81
2022-06-01 00:40:00;Basamba\SWIFT8_20220601_004000.wav;1;6;2022;0;40;0;0.1;0.87
2022-06-01 00:40:00;Basamba\SWIFT13_20220601_004000.wav;1;6;2022;0;40;0;0.48;0.34
2022-06-01 00:40:00;Basamba\SWIFT 16_20220601_004000.wav;1;6;2022;0;40;0;0.4;0.52
2022-06-01 00:40:00;Basamba\SWIFT 03_20220601_004000.wav;1;6;2022;0;40;0;0.3;0.54
2022-06-01 00:40:00;Basamba\SWIFT10_20220601_004000.wav;1;6;2022;0;40;0;0.25;0.71
2022-06-01 00:40:00;Basamba\SWIFT5_20220601_004000.wav;1;6;2022;0;40;0;0.14;0.82
2022-06-01 00:40:00;Basamba\SWIFT6_20220601_004000.wav;1;6;2022;0;40;0;0.22;0.69
2022-06-01 00:40:00;Basamba\SWIFT4_20220601_004000.wav;1;6;2022;0;40;0;0.2;0.77
2022-06-01 00:40:00;Basamba\SWIFT1_20220601_004000.wav;1;6;2022;0;40;0;0.2;0.74
2022-06-01 00:40:00;Basamba\SWIFT 19_20220601_004000.wav;1;6;2022;0;40;0;0.3;0.56
2022-06-01 02:40:00;Basamba\SWIFT10_20220601_024000.wav;1;6;2022;2;40;0;0.49;0.35
2022-06-01 02:40:00;Basamba\SWIFT6_20220601_024000.wav;1;6;2022;2;40;0;0.43;0.3
2022-06-01 02:40:00;Basamba\SWIFT 02_20220601_024000.wav;1;6;2022;2;40;0;0.52;0.41
2022-06-01 02:40:00;Basamba\SWIFT20_20220601_024000.wav;1;6;2022;2;40;0;0.3;0.66
2022-06-01 02:40:00;Basamba\SWIFT11_20220601_024000.wav;1;6;2022;2;40;0;0.39;0.56
2022-06-01 02:40:00;Basamba\SWIFT8_20220601_024000.wav;1;6;2022;2;40;0;0.3;0.56
2022-06-01 02:40:00;Basamba\SWIFT13_20220601_024000.wav;1;6;2022;2;40;0;0.61;0.23
2022-06-01 02:40:00;Basamba\SWIFT1_20220601_024000.wav;1;6;2022;2;40;0;0.33;0.5
2022-06-01 02:40:00;Basamba\SWIFT4_20220601_024000.wav;1;6;2022;2;40;0;0.7;0.14
2022-06-01 02:40:00;Basamba\SWIFT 19_20220601_024000.wav;1;6;2022;2;40;0;0.43;0.19
2022-06-01 02:40:00;Basamba\SWIFT 16_20220601_024000.wav;1;6;2022;2;40;0;0.65;0.22
2022-06-01 02:40:00;Basamba\SWIFT 03_20220601_024000.wav;1;6;2022;2;40;0;0.48;0.3
2022-06-01 02:40:00;Basamba\SWIFT7_20220601_024000.wav;1;6;2022;2;40;0;0.31;0.51
2022-06-01 02:40:00;Basamba\SWIFT5_20220601_024000.wav;1;6;2022;2;40;0;0.2;0.74
2022-06-01 02:40:00;Basamba\SWIFT12_20220601_024000.wav;1;6;2022;2;40;0;0.05;0.94
2022-06-01 02:40:00;Basamba\SWIFT17_20220601_024000.wav;1;6;2022;2;40;0;0.57;0.16
2022-06-01 02:40:00;Basamba\SWIFT14_20220601_024000.wav;1;6;2022;2;40;0;0.44;0.31
2022-06-01 02:40:00;Basamba\SWIFT15_20220601_024000.wav;1;6;2022;2;40;0;0.5;0.36
2022-06-01 02:40:00;Basamba\SWIFT9_20220601_024000.wav;1;6;2022;2;40;0;0.11;0.84
2022-06-01 04:40:00;Basamba\SWIFT20_20220601_044000.wav;1;6;2022;4;40;0;0.12;0.86
2022-06-01 04:40:00;Basamba\SWIFT 02_20220601_044000.wav;1;6;2022;4;40;0;0.83;0.17
2022-06-01 04:40:00;Basamba\SWIFT 16_20220601_044000.wav;1;6;2022;4;40;0;0.62;0.3
2022-06-01 04:40:00;Basamba\SWIFT 19_20220601_044000.wav;1;6;2022;4;40;0;0.41;0.55
2022-06-01 04:40:00;Basamba\SWIFT17_20220601_044000.wav;1;6;2022;4;40;0;0.64;0.18
2022-06-01 04:40:00;Basamba\SWIFT4_20220601_044000.wav;1;6;2022;4;40;0;0.64;0.23
2022-06-01 04:40:00;Basamba\SWIFT15_20220601_044000.wav;1;6;2022;4;40;0;0.69;0.2
2022-06-01 04:40:00;Basamba\SWIFT5_20220601_044000.wav;1;6;2022;4;40;0;0.08;0.89
2022-06-01 04:40:00;Basamba\SWIFT10_20220601_044000.wav;1;6;2022;4;40;0;0.6;0.37
2022-06-01 04:40:00;Basamba\SWIFT13_20220601_044000.wav;1;6;2022;4;40;0;0.4;0.49
2022-06-01 04:40:00;Basamba\SWIFT9_20220601_044000.wav;1;6;2022;4;40;0;0.7;0.29
